a_hat,N_hat,Nu_hat,No,trial,T,alpha,N,type
-999.0,766.4672088623047,444.4672088623047,322,2161,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,234.05181884765625,129.05181884765625,105,2162,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,423.11248779296875,223.11248779296875,200,2162,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,576.8732624053955,307.8732624053955,269,2162,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,710.6250762939453,385.6250762939453,325,2162,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,261.00679779052734,144.00679779052734,117,2163,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,407.81504821777344,193.81504821777344,214,2163,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,526.7109394073486,249.71093940734863,277,2163,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,622.6966361999512,296.6966361999512,326,2163,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,172.94418334960938,62.944183349609375,110,2164,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,402.9806213378906,198.98062133789062,204,2164,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,588.7274971008301,311.7274971008301,277,2164,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,703.6850280761719,379.6850280761719,324,2164,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,234.75120544433594,124.75120544433594,110,2165,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,408.4997100830078,199.4997100830078,209,2165,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,534.664192199707,258.66419219970703,276,2165,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,639.8972320556641,304.89723205566406,335,2165,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,251.18873596191406,136.18873596191406,115,2166,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,385.5067443847656,173.50674438476562,212,2166,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,511.3196105957031,233.31961059570312,278,2166,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,667.5384998321533,342.5384998321533,325,2166,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,236.02130126953125,134.02130126953125,102,2167,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,382.8848190307617,181.88481903076172,201,2167,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,552.2609691619873,283.2609691619873,269,2167,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,710.170654296875,394.170654296875,316,2167,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,242.37542724609375,134.37542724609375,108,2168,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,345.28690338134766,138.28690338134766,207,2168,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,522.7135524749756,245.7135524749756,277,2168,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,610.7156352996826,283.7156352996826,327,2168,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,288.4212951660156,181.42129516601562,107,2169,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,448.6579132080078,249.6579132080078,199,2169,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,570.046817779541,291.046817779541,279,2169,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,656.1807861328125,320.1807861328125,336,2169,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,235.60993194580078,124.60993194580078,111,217,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,410.2231140136719,208.22311401367188,202,217,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,542.0460510253906,262.0460510253906,280,217,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,659.0544662475586,341.0544662475586,318,217,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,255.91869354248047,140.91869354248047,115,2170,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,313.97022247314453,93.97022247314453,220,2170,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,570.7330627441406,276.7330627441406,294,2170,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,651.9395408630371,310.9395408630371,341,2170,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,237.2409896850586,126.2409896850586,111,2171,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,421.90484619140625,208.90484619140625,213,2171,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,557.8814353942871,268.8814353942871,289,2171,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,662.9026031494141,324.90260314941406,338,2171,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,253.55410766601562,142.55410766601562,111,2172,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,415.4145812988281,205.41458129882812,210,2172,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,613.4306907653809,339.43069076538086,274,2172,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,708.9055633544922,376.9055633544922,332,2172,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,242.72357940673828,131.72357940673828,111,2173,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,396.58314514160156,183.58314514160156,213,2173,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,538.7862777709961,254.7862777709961,284,2173,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,654.8150596618652,321.81505966186523,333,2173,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,246.14883422851562,136.14883422851562,110,2174,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,362.53380584716797,153.53380584716797,209,2174,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,461.24658012390137,178.24658012390137,283,2174,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,625.8472366333008,301.8472366333008,324,2174,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,230.7828140258789,119.7828140258789,111,2175,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,400.0098419189453,194.0098419189453,206,2175,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,516.1998252868652,234.19982528686523,282,2175,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,748.7982521057129,414.7982521057129,334,2175,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,227.43980407714844,117.43980407714844,110,2176,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,411.10618591308594,209.10618591308594,202,2176,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,457.34485244750977,190.34485244750977,267,2176,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,732.8734130859375,420.8734130859375,312,2176,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,237.1476821899414,128.1476821899414,109,2177,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,346.2158966064453,141.2158966064453,205,2177,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,453.04453468322754,174.04453468322754,279,2177,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,635.2212429046631,310.2212429046631,325,2177,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,221.9496307373047,115.94963073730469,106,2178,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,336.5796127319336,133.5796127319336,203,2178,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,467.330322265625,187.330322265625,280,2178,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,709.7264461517334,390.7264461517334,319,2178,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,219.22379302978516,112.22379302978516,107,2179,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,378.3743362426758,165.37433624267578,213,2179,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,588.592830657959,301.592830657959,287,2179,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,652.7080383300781,324.7080383300781,328,2179,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,255.828125,143.828125,112,218,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,384.2933654785156,164.29336547851562,220,218,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,543.8163604736328,251.8163604736328,292,218,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,663.4231128692627,326.4231128692627,337,218,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,254.01039123535156,139.01039123535156,115,2180,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,370.5457305908203,160.5457305908203,210,2180,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,530.2165412902832,240.2165412902832,290,2180,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,660.1775817871094,319.1775817871094,341,2180,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,229.7183074951172,118.71830749511719,111,2181,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,427.73345947265625,211.73345947265625,216,2181,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,576.6764259338379,291.6764259338379,285,2181,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,704.3561458587646,379.35614585876465,325,2181,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,242.89127349853516,135.89127349853516,107,2182,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,372.7759552001953,162.7759552001953,210,2182,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,538.1742935180664,260.1742935180664,278,2182,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,648.9361457824707,314.9361457824707,334,2182,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,251.813720703125,139.813720703125,112,2183,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,368.478271484375,160.478271484375,208,2183,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,522.6933212280273,244.69332122802734,278,2183,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,611.8139762878418,284.8139762878418,327,2183,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,244.74395751953125,134.74395751953125,110,2184,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,355.0187225341797,146.0187225341797,209,2184,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,585.6498985290527,303.64989852905273,282,2184,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,746.6629314422607,419.66293144226074,327,2184,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,237.109619140625,125.109619140625,112,2185,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,368.94293212890625,162.94293212890625,206,2185,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,454.1174964904785,188.11749649047852,266,2185,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,602.0823974609375,274.0823974609375,328,2185,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,240.1214599609375,130.1214599609375,110,2186,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,390.4693603515625,190.4693603515625,200,2186,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,550.9144248962402,277.91442489624023,273,2186,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,642.9053783416748,317.9053783416748,325,2186,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,208.24476623535156,101.24476623535156,107,2187,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,399.4500503540039,192.4500503540039,207,2187,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,595.7204971313477,317.72049713134766,278,2187,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,708.4159049987793,394.4159049987793,314,2187,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,258.1368713378906,144.13687133789062,114,2188,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,379.0920104980469,167.09201049804688,212,2188,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,590.9502029418945,322.95020294189453,268,2188,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,644.6547813415527,327.65478134155273,317,2188,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,251.1435775756836,142.1435775756836,109,2189,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,400.39903259277344,182.39903259277344,218,2189,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,547.2154064178467,266.2154064178467,281,2189,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,786.0865783691406,451.0865783691406,335,2189,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,239.7282257080078,128.7282257080078,111,219,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,364.15557861328125,148.15557861328125,216,219,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,564.318244934082,278.31824493408203,286,219,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,589.6100692749023,265.61006927490234,324,219,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,222.52564239501953,121.52564239501953,101,2190,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,380.3537292480469,176.35372924804688,204,2190,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,638.3201427459717,367.3201427459717,271,2190,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,650.2910327911377,341.2910327911377,309,2190,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,226.12252807617188,118.12252807617188,108,2191,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,408.13927459716797,201.13927459716797,207,2191,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,520.5050563812256,239.5050563812256,281,2191,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,632.9206085205078,304.9206085205078,328,2191,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,256.02294921875,144.02294921875,112,2192,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,337.7000732421875,129.7000732421875,208,2192,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,506.9603805541992,230.96038055419922,276,2192,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,689.0716400146484,361.07164001464844,328,2192,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,238.35113525390625,130.35113525390625,108,2193,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,408.7237548828125,203.7237548828125,205,2193,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,618.9604644775391,344.96046447753906,274,2193,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,651.838529586792,328.838529586792,323,2193,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,247.5634765625,135.5634765625,112,2194,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,448.8732147216797,250.8732147216797,198,2194,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,499.86677169799805,229.86677169799805,270,2194,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,664.4600219726562,345.46002197265625,319,2194,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,257.9928207397461,142.9928207397461,115,2195,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,418.87540435791016,209.87540435791016,209,2195,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,609.7017211914062,337.70172119140625,272,2195,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,621.9699287414551,302.9699287414551,319,2195,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,226.61268615722656,120.61268615722656,106,2196,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,374.29029083251953,163.29029083251953,211,2196,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,512.5627326965332,230.5627326965332,282,2196,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,611.2296295166016,281.22962951660156,330,2196,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,251.81218719482422,142.81218719482422,109,2197,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,383.45861625671387,160.45861625671387,223,2197,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,530.8922653198242,251.89226531982422,279,2197,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,668.5619316101074,350.5619316101074,318,2197,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,242.6005859375,130.6005859375,112,2198,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,343.9794921875,135.9794921875,208,2198,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,530.3686294555664,251.3686294555664,279,2198,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,613.249698638916,275.249698638916,338,2198,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,262.70826721191406,144.70826721191406,118,2199,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,414.06848907470703,197.06848907470703,217,2199,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,525.4910373687744,240.4910373687744,285,2199,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,697.4502182006836,373.4502182006836,324,2199,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,271.5640869140625,157.5640869140625,114,22,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,436.6679000854492,221.66790008544922,215,22,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,493.4327697753906,203.43276977539062,290,22,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,560.8207550048828,216.8207550048828,344,22,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,228.77748107910156,121.77748107910156,107,220,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,322.9427185058594,119.94271850585938,203,220,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,535.5845928192139,260.58459281921387,275,220,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,707.291934967041,381.291934967041,326,220,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,243.82080078125,131.82080078125,112,2200,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,407.3878173828125,199.3878173828125,208,2200,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,518.0951690673828,238.0951690673828,280,2200,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,699.3322601318359,376.33226013183594,323,2200,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,256.4330291748047,142.4330291748047,114,2201,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,400.29820251464844,177.29820251464844,223,2201,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,512.3092498779297,210.3092498779297,302,2201,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,660.2396945953369,313.2396945953369,347,2201,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,287.7165985107422,182.7165985107422,105,2202,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,440.4288864135742,243.42888641357422,197,2202,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,501.0490264892578,237.0490264892578,264,2202,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,669.5495910644531,357.5495910644531,312,2202,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,246.42267608642578,135.42267608642578,111,2203,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,346.6129608154297,135.6129608154297,211,2203,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,533.8650550842285,252.86505508422852,281,2203,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,668.4618301391602,335.46183013916016,333,2203,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,256.069091796875,144.069091796875,112,2204,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,359.7779083251953,144.7779083251953,215,2204,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,529.8503646850586,242.8503646850586,287,2204,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,722.454496383667,391.454496383667,331,2204,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,190.10906982421875,82.10906982421875,108,2205,5,0.5,1000.0,Pseudolikelihood one-parameter
